Index, Unfiltered_temps, Filtered_temps
7254, -279, 3
7255, -2336, -16
7256, 69, 6
7257, 92, 5
7258, -2225, 9
7259, -2622, -13
7260, -2006, 0
7261, -1139, 5
7262, -2401, -2
7263, -3373, -3
7264, -2175, -1
7265, -1036, 5
7266, -3256, 9
7267, -3572, -24
7268, -2110, -5
7269, -2297, 19
7270, -2509, 6
7271, -3451, -13
7272, -2110, 10
7273, -1965, -3
7274, -2609, -12
7275, -3227, -4
7276, -3121, -5
7277, -2035, 23
7278, -2713, -4
7279, -3462, -10
7280, -2497, 3
7281, -1643, 3
7282, -3861, -5
7283, -3419, -18
7284, -2105, 3
7285, -854, 6
7286, -1779, 6
7287, -3305, -25
7288, -2140, 15
7289, -1460, 38
7290, -1482, -26
7291, -2794, -15
7292, -2950, -2
7293, 19, 15
7294, -495, -2
7295, -2542, -16
7296, 53, 4
7297, 813, 46
7298, -531, -11
7299, -1513, -16
7300, -217, 7
7301, 1570, 4
7302, 387, 1
7303, 275, -14
7304, 578, 7
7305, 1816, 9
7306, 665, -1
7307, 438, -10
7308, 1777, -7
7309, 3201, 11
7310, 2345, 2
7311, 619, -10
7312, 1877, 5
7313, 3914, 17
7314, 2252, -20
7315, 1587, -15
7316, 2484, 3
7317, 3963, 21
7318, 2766, 5
7319, 2459, -19
7320, 3225, -1
7321, 3293, 9
7322, 3041, 8
7323, 2087, -14
7324, 3307, -20
7325, 4491, 23
7326, 2902, 10
7327, 1664, -26
7328, 3072, 10
7329, 3857, 18
7330, 3136, -6
7331, 1066, -39
7332, 2465, -5
7333, 3529, 21
7334, 2355, 0
7335, 1325, -10
7336, 1830, -6
7337, 2315, 12
7338, 2445, -9
7339, 1318, -16
7340, 2361, 2
7341, 2978, 21
7342, 1831, 5
7343, 564, -48
7344, 1558, -12
7345, 1001, 24
7346, 453, -4
7347, 251, -16
7348, 146, -4
7349, 1990, 20
7350, -31, -2
7351, -922, -8
7352, 94, 3
7353, 1063, 3
7354, 143, -1
7355, -1054, -16
7356, -1813, 6
7357, -107, 42
7358, -1718, -6
7359, -2794, -44
7360, -2536, 1
7361, -1448, 15
7362, -2518, 6
7363, -3326, -24
7364, -1961, 0
7365, -1802, 19
7366, -3408, 3
7367, -3768, -13
7368, -3150, -5
7369, -1553, 3
7370, -1656, 4
7371, -4270, -14
7372, -2012, 3
7373, -2161, 15
7374, -2828, 0
7375, -3823, -15
7376, -2965, 2
7377, -3435, 2
7378, -2395, -4
7379, -3459, -4
7380, -2989, -5
7381, -1780, 25
7382, -2576, -7
7383, -4556, -20
7384, -2539, -2
7385, -656, 16
7386, -1660, 5
7387, -3264, -8
7388, -1505, -14
7389, -622, 19
7390, -1916, -1
7391, -1913, -14
7392, -2107, -6
7393, -195, 14
7394, -1256, -1
7395, -1638, -12
7396, -579, 11
7397, 970, 28
7398, -973, -22
7399, -863, -17
7400, -275, -8
7401, 515, 17
7402, 32, 15
7403, -801, -26
7404, 1138, 10
7405, 2103, 9
7406, 617, 0
7407, 131, -14
7408, 1252, 1
7409, 3282, -6
7410, 1978, 11
7411, 932, -6
7412, 1845, 0
7413, 3303, 17
7414, 2203, 2
7415, 1621, -32
7416, 3265, -3
7417, 3681, 23
7418, 2220, 5
7419, 2117, -44
7420, 3858, 4
7421, 3944, 16
7422, 3321, -5
7423, 1964, -6
7424, 2795, -12
7425, 3452, 16
7426, 3073, -8
7427, 2304, -13
7428, 3100, 1
7429, 4190, 23
7430, 3837, -10
7431, 1471, -10
7432, 2062, -2
7433, 2832, 8
7434, 2618, -2
7435, 1554, -18
7436, 1607, 10
7437, 3308, 8
7438, 1795, -8
7439, 1385, -19
7440, 1180, -5
7441, 2688, 24
7442, 1637, 1
7443, -4, -17
7444, 810, -8
7445, 2417, 16
7446, 867, -3
7447, -1043, -15
7448, 415, 8
7449, 1223, 12
7450, -399, -26
7451, -648, -32
7452, -315, 11
7453, -549, 26
7454, -153, 4
7455, -1158, -17
7456, -1433, -4
7457, -64, 4
7458, -1561, 0
7459, -2603, -13
7460, -2618, -1
7461, -701, 17
7462, -1469, 13
7463, -3681, -21
7464, -2640, -9
7465, -2059, 12
7466, -2250, 10
7467, -3752, -9
7468, -2994, -7
7469, -1549, 20
7470, -3608, -3
7471, -3681, -8
7472, -3053, -20
7473, -2326, 16
7474, -2883, 2
7475, -2863, -21
7476, -2349, -2
7477, -1291, 24
7478, -3245, 3
7479, -4789, -24
7480, -2459, 2
7481, -1578, 17
7482, -2791, -6
7483, -4049, -8
7484, -2415, 0
7485, -1132, -2
7486, -2623, 7
7487, -3190, -6
7488, -2879, -7
7489, -348, 18
7490, -2403, -2
7491, -2380, -15
7492, -382, -12
7493, -100, 21
7494, -905, 11
7495, -1882, -22
7496, -798, -3
7497, 123, 16
7498, -56, 7
7499, -1572, -15
7500, 277, -1
7501, 1287, 22
7502, -215, -10
7503, 307, -12
7504, 833, -3
7505, 2026, 7
7506, 1262, -3
7507, 107, -4
7508, 1264, 4
7509, 3662, 21
7510, 2298, -8
7511, 1186, -32
7512, 1143, 5
7513, 4138, 19
7514, 2304, 0
7515, 1718, -21
7516, 2219, 4
7517, 3065, 22
7518, 1794, -3
7519, 620, -28
7520, 2681, -12
7521, 4060, 24
7522, 2826, -12
7523, 2154, -15
7524, 2440, 13
7525, 4607, 14
7526, 2699, -2
7527, 1966, -18
7528, 3175, -2
7529, 3631, 10
7530, 2441, 5
7531, 1612, -21
7532, 3168, 10
7533, 3740, 34
7534, 2907, -10
7535, 1598, -6
7536, 2950, -2
7537, 3516, 15
7538, 1159, 0
7539, 125, -22
7540, 1638, -7
7541, 2879, 27
7542, 1483, 3
7543, 465, -17
7544, 808, -38
7545, 1152, 27
7546, 543, -1
7547, 5, -9
7548, 530, 0
7549, 1337, 14
7550, 298, -6
7551, -1494, -26
7552, -383, 4
7553, 1135, 22
7554, 233, 0
7555, -2901, -13
7556, -1039, -10
7557, -306, 24
7558, -1761, -5
7559, -2586, -15
7560, -964, 5
7561, -820, 13
7562, -2566, -6
7563, -2538, -19
7564, -2556, 5
7565, -2076, 28
7566, -2739, 2
7567, -4032, -17
7568, -3012, 7
7569, -1740, 20
7570, -2089, -26
7571, -4500, -52
7572, -3325, 2
7573, -2192, 23
7574, -2769, 4
7575, -4002, -10
7576, -3812, -3
7577, -1575, 5
7578, -3373, -6
7579, -3991, -20
7580, -2321, 0
7581, -2430, 15
7582, -1781, 1
7583, -4880, -24
7584, -2150, -6
7585, -1439, 24
7586, -2041, 28
7587, -3731, -32
7588, -2005, 0
7589, -240, 14
7590, -2537, -4
7591, -3010, -17
7592, -1536, 11
7593, -430, 16
7594, -337, -9
7595, -2165, -5
7596, -921, -2
7597, 937, 24
7598, -1378, 0
7599, -1537, -19
7600, -539, -4
7601, 1243, 18
7602, -63, 13
7603, -575, -24
7604, 425, -5
7605, 2045, 13
7606, 1233, 5
7607, 227, -14
7608, 1216, -11
7609, 2680, 24
7610, 2586, -5
7611, 1193, -16
7612, 2035, 9
7613, 2639, 5
7614, 2603, 14
7615, 421, -36
7616, 2355, 6
7617, 2757, 0
7618, 2646, 5
7619, 2377, -23
7620, 2876, 2
7621, 3781, 28
7622, 3632, -11
7623, 2227, -21
7624, 1848, -1
7625, 4512, 13
7626, 2273, 11
7627, 2005, -40
7628, 2390, -2
7629, 3913, 25
7630, 2404, -13
7631, 1599, -17
7632, 2152, -6
7633, 3928, 22
7634, 1791, -2
7635, 1113, -14
7636, 2187, -2
7637, 2990, 18
7638, 1681, 2
7639, 126, -38
7640, 950, -8
7641, 2946, 12
7642, 1872, 9
7643, 543, -13
7644, 1324, 0
7645, 2111, 10
7646, 492, 18
7647, 32, -26
7648, -164, 3
7649, 905, 6
7650, 250, 2
7651, -610, -7
7652, -632, -4
7653, -49, 11
7654, -304, 8
7655, -1274, -13
7656, -1666, -18
7657, -590, 26
7658, -1226, -7
7659, -2052, -20
7660, -1981, -4
7661, -213, 20
7662, -1313, -3
7663, -3328, -16
7664, -2603, -6
7665, -802, 23
7666, -2808, -8
7667, -3988, -15
7668, -2614, 4
7669, -1800, 19
7670, -2655, 0
7671, -3979, -23
7672, -3756, -10
7673, -2454, 21
7674, -3097, 5
7675, -3841, -14
7676, -2034, 0
7677, -1360, 0
7678, -2816, -6
7679, -3434, -10
7680, -2921, -9
7681, -1459, 11
7682, -2618, 4
7683, -3828, -7
7684, -3223, -4
7685, -1977, 14
7686, -2472, 12
7687, -3520, -7
7688, -1470, -10
7689, -1654, 9
7690, -1795, 1
7691, -1876, -10
7692, -1246, -7
7693, -1000, 22
7694, -710, 7
7695, -1654, -22
7696, -1389, -8
7697, 634, 22
7698, -997, -6
7699, -670, -21
7700, 426, 3
7701, 880, 18
7702, 362, 7
7703, 162, -13
7704, 919, -20
7705, 1716, 20
7706, 739, -2
7707, -192, -32
7708, 1917, 9
7709, 2120, 18
7710, 1796, -6
7711, 1144, -15
7712, 2481, -6
7713, 3061, 19
7714, 2615, 3
7715, 1764, -15
7716, 3717, -5
7717, 3935, 10
7718, 2818, 4
7719, 1813, -18
7720, 3287, 10
7721, 3295, 3
7722, 2381, -3
7723, 1567, -7
7724, 2483, 1
7725, 4382, 3
7726, 2536, 6
7727, 2210, -10
7728, 3191, -9
7729, 4284, 20
7730, 3117, -10
7731, 758, -9
7732, 2474, 5
7733, 2832, 16
7734, 2596, -3
7735, 1224, -9
7736, 2847, 1
7737, 2664, 12
7738, 1078, -10
7739, 1477, -21
7740, 1630, 10
7741, 2910, 10
7742, 1408, 1
7743, 1221, -13
7744, 1115, 3
7745, 2470, 8
7746, 741, -3
7747, 630, -19
7748, 650, 10
7749, 1092, 13
7750, 935, -3
7751, -1244, -18
7752, -700, 8
7753, 197, 10
7754, -934, -4
7755, -1912, -17
7756, -1483, -4
7757, -388, 23
7758, -1273, -7
7759, -2708, -13
7760, -1667, 2
7761, -758, 20
7762, -2251, 4
7763, -3997, -30
7764, -2418, 0
7765, -1244, 8
7766, -2222, 6
7767, -3451, -14
7768, -3318, 12
7769, -2343, 10
7770, -2703, -14
7771, -3807, -7
7772, -2262, -8
7773, -2718, 34
7774, -3211, -5
7775, -3614, -6
7776, -2516, -7
7777, -1161, 16
7778, -2710, -16
7779, -4296, -14
7780, -2309, -3
7781, -1658, 9
7782, -3289, 11
7783, -3168, -18
7784, -2033, -5
7785, -2380, 28
7786, -2122, -2
7787, -3839, -26
7788, -1589, -4
7789, -461, 15
7790, -1717, 3
7791, -2989, -17
7792, -852, 2
7793, 573, 18
7794, -1943, -2
7795, -2331, -27
7796, -840, 0
7797, 236, 20
7798, 362, 4
7799, -1279, -24
7800, 528, -16
7801, 1229, 8
7802, 873, 3
7803, -178, -14
7804, 441, 11
7805, 1598, 3
7806, 1218, -6
7807, 301, -26
7808, 2373, 2
7809, 3418, 23
7810, 1861, -2
7811, 214, -27
7812, 1613, 10
7813, 2979, 16
7814, 1880, -9
7815, 2080, -7
7816, 1348, 10
7817, 3557, 2
7818, 3168, 0
7819, 1696, -52
7820, 2584, 5
7821, 3835, 20
7822, 3663, -2
7823, 2410, -24
7824, 3436, 8
7825, 3794, 24
7826, 2982, -13
7827, 1366, -22
7828, 2453, -4
7829, 4368, 11
7830, 3462, 9
7831, 1765, -20
7832, 3056, 10
7833, 3042, 13
7834, 2239, 5
7835, 1390, -14
7836, 2343, -7
7837, 2838, 8
7838, 2882, -1
7839, 177, -19
7840, 820, 11
7841, 2139, 25
7842, 1082, -1
7843, -105, -27
7844, 781, -5
7845, 2294, 16
7846, 740, -2
7847, -504, 0
7848, 70, -14
7849, 1018, 17
7850, 130, 8
7851, -83, -19
7852, -791, -16
7853, 1272, 20
7854, -451, 7
7855, -1134, -13
7856, 282, 4
7857, 14, 11
7858, -761, 0
7859, -3336, -25
7860, -2075, -7
7861, 461, 23
7862, -1522, 18
7863, -4040, -17
7864, -2885, 4
7865, -1115, 5
7866, -1678, -10
7867, -3090, -32
7868, -3008, 4
7869, -2014, 13
7870, -2901, 17
7871, -3703, -22
7872, -2883, -9
7873, -1575, 14
7874, -2539, -1
7875, -4888, -17
7876, -2983, -2
7877, -2478, 24
7878, -2962, 1
7879, -4455, -16
7880, -3223, -10
7881, -1245, 11
7882, -2057, -1
7883, -3701, -3
7884, -2298, -14
7885, -2530, 20
7886, -2313, -6
7887, -3549, -14
7888, -2213, 11
7889, -986, 11
7890, -1642, 4
7891, -2690, -32
7892, -2764, -8
7893, 345, 70
7894, -828, 7
7895, -1665, -60
7896, -810, -10
7897, 164, 19
7898, 138, 11
7899, -928, -10
7900, 505, -8
7901, 434, 9
7902, 734, -4
7903, -570, -15
7904, 8, 0
7905, 1305, 22
7906, 558, 8
7907, 515, -27
7908, 1800, 6
7909, 2165, 22
7910, 1322, 2
7911, 1346, -23
7912, 2042, -6
7913, 3434, 23
7914, 2863, 9
7915, 1402, -18
7916, 1864, 3
7917, 3629, -1
7918, 3114, 2
7919, 1204, -18
7920, 2494, 4
7921, 4499, 19
7922, 2622, 10
7923, 1376, -14
7924, 2862, -19
7925, 5034, 25
7926, 2556, 3
7927, 1996, -14
7928, 2293, -8
7929, 3413, 14
7930, 2866, 4
7931, 2465, -15
7932, 2376, 6
7933, 4539, 8
7934, 2018, 8
7935, 746, -14
7936, 2748, -12
7937, 3080, 11
7938, 1223, -3
7939, 844, -8
7940, 1116, 8
7941, 2643, 9
7942, 1624, -16
7943, 702, -12
7944, 1882, -3
7945, 2030, 17
7946, 730, 7
7947, -1007, -34
7948, 1308, -10
7949, 913, 17
7950, 317, 8
7951, -1072, -23
7952, 163, -4
7953, 503, 26
7954, 37, -5
7955, -1801, -50
7956, -1550, -2
7957, 406, 33
7958, -1295, -5
7959, -3686, -14
7960, -302, -9
7961, -1507, 18
7962, -3335, 0
7963, -3213, -12
7964, -2888, -7
7965, -1266, 28
7966, -2405, -8
7967, -3779, -25
7968, -2886, 10
7969, -1755, 18
7970, -3029, -8
7971, -4535, -13
7972, -3004, -8
7973, -1786, 16
7974, -2914, 1
7975, -4826, -13
7976, -3501, 8
7977, -2310, 13
7978, -3526, -4
7979, -4418, -28
7980, -1868, 12
7981, -1923, 9
7982, -2131, 2
7983, -3678, -17
7984, -2868, 4
7985, -1086, 11
7986, -2174, 6
7987, -3041, -19
7988, -2023, -22
7989, 363, 23
7990, -2816, 1
7991, -2532, -31
7992, -1679, 26
7993, 214, 8
7994, -490, -15
7995, -2698, -11
7996, -1777, -10
7997, 1057, 21
7998, -239, 4
7999, -996, -17
8000, -171, -6
8001, 1466, 32
8002, 614, -4
8003, -478, -48
8004, -55, 2
8005, 1768, 23
8006, 2029, 6
8007, -64, -23
8008, 1533, -2
8009, 2437, 15
8010, 2277, -6
8011, 1279, -22
8012, 1581, 15
8013, 2754, 8
8014, 1541, 6
8015, 2590, -20
8016, 2750, -9
8017, 4052, 17
8018, 2703, -1
8019, 1999, -16
8020, 3335, -4
8021, 3827, 33
8022, 2507, -18
8023, 1702, -15
8024, 3328, -4
8025, 4104, 24
8026, 3660, 10
8027, 1733, -27
8028, 3241, -16
8029, 3799, 25
8030, 3221, 2
8031, 3005, -14
8032, 2094, -4
8033, 3565, 22
8034, 3009, 3
8035, 1048, -17
8036, 2380, -13
8037, 3415, 12
8038, 1800, 13
8039, 737, -22
8040, 2075, 0
8041, 2107, 24
8042, 2003, 16
8043, -256, -10
8044, 1399, -7
8045, 1631, 8
8046, 612, -13
8047, -272, 0
8048, 194, 0
8049, 1354, 18
8050, 550, -4
8051, -305, -16
8052, -249, 5
8053, 672, 13
8054, -926, -7
8055, -1677, -40
8056, -869, 5
8057, -845, 16
8058, -512, 8
8059, -2654, -23
8060, -1457, 0
8061, -1395, 9
8062, -2230, 1
8063, -3344, -1
8064, -3018, -13
8065, -1219, 13
8066, -2673, 7
8067, -3550, -22
8068, -2998, 1
8069, -1229, 19
8070, -2625, -4
8071, -4203, -19
8072, -3032, 5
8073, -3111, 8
8074, -2488, 9
8075, -3785, -23
8076, -2872, 12
8077, -2623, 24
8078, -3579, -2
8079, -3918, -15
8080, -3134, -4
8081, -2194, 28
8082, -2969, 4
8083, -2595, -7
8084, -2218, -3
8085, -1279, 14
8086, -2273, -7
8087, -3559, -14
8088, -1999, 1
8089, -1011, 5
8090, -1283, 13
8091, -2952, -17
8092, -1342, 5
8093, -1205, 9
8094, -1339, -2
8095, -1923, -32
8096, -217, -9
8097, 335, 21
8098, -521, -1
8099, -1100, -14
8100, 148, -5
8101, 634, 23
8102, 758, 2
8103, -474, -21
8104, 835, -1
8105, 2318, -1
8106, 1591, 10
8107, 1500, -9
8108, 1482, 6
8109, 2851, 10
8110, 1871, -6
8111, 1613, -12
8112, 1466, -2
8113, 2732, 10
8114, 2293, -2
8115, 1533, -2
8116, 2388, 1
8117, 4449, 14
8118, 2627, -3
8119, 2519, -24
8120, 2444, 0
8121, 4285, 15
8122, 3406, 10
8123, 2020, -36
8124, 1235, 4
8125, 3549, 3
8126, 2827, -3
8127, 2492, -15
8128, 2225, 8
8129, 3419, 13
8130, 2245, -3
8131, 2724, -28
8132, 1518, 3
8133, 3525, 7
8134, 2557, 5
8135, 846, -38
8136, 2478, -3
8137, 3075, 15
8138, 2042, -1
8139, 1083, -5
8140, 2669, -7
8141, 2355, 13
8142, 1418, -2
8143, -609, -5
8144, 1190, -8
8145, 1944, 11
8146, 1346, 1
8147, -14, -14
8148, 644, -5
8149, 2046, 48
8150, 972, -7
8151, -997, -10
8152, -1938, -11
8153, 1576, 20
8154, 44, 8
8155, -1908, -11
8156, -843, -22
8157, -381, 15
8158, -1873, 3
8159, -1818, -2
8160, -1921, -7
8161, -962, 8
8162, -2634, -12
8163, -3760, 3
8164, -2620, -15
8165, -682, 33
8166, -2956, 3
8167, -4584, -23
8168, -2833, 3
8169, -1514, 26
8170, -1916, -2
8171, -3775, -15
8172, -2164, 13
8173, -1542, 11
8174, -3062, 0
8175, -3795, -29
8176, -2932, 1
8177, -1608, 14
8178, -3499, 5
8179, -4377, -15
8180, -3344, -3
8181, -1851, 18
8182, -2106, 8
8183, -3301, -38
8184, -2842, -30
8185, -1483, 29
8186, -1769, 9
8187, -3550, -18
8188, -2439, 2
8189, -822, 24
8190, -735, -9
8191, -2681, -10
8192, -1968, -3
8193, 152, 16
8194, -1040, -6
8195, -2412, -20
8196, -42, 0
8197, -115, 64
8198, -206, -6
8199, -1230, -29
8200, 694, -3
8201, 680, 16
8202, 806, 16
8203, -176, -21
8204, 768, 4
8205, 1361, 30
8206, 1322, -6
8207, -97, -15
8208, 1380, 2
8209, 3368, 46
8210, 889, -6
8211, 654, -20
8212, 2108, -5
8213, 2862, 16
8214, 2917, 9
8215, 924, -32
8216, 2621, -7
8217, 3799, 13
8218, 3038, 6
8219, 1896, -23
8220, 2831, -8
8221, 4137, 16
8222, 2258, 15
8223, 1222, -18
8224, 2820, -18
8225, 3839, 21
8226, 2775, 0
8227, 1846, -24
8228, 3027, 10
8229, 5075, 12
8230, 2512, 1
8231, 2322, -18
8232, 2837, 9
8233, 2834, 5
8234, 2605, 5
8235, 1065, -13
8236, 2662, -1
8237, 2762, 12
8238, 2133, 4
8239, 1109, -21
8240, 1883, 1
8241, 3101, 30
8242, 1948, -11
8243, 865, -17
8244, 1952, 3
8245, 1538, 11
8246, 458, 9
8247, -568, -25
8248, -818, -2
8249, 593, 15
8250, -1326, 4
8251, -1004, -15
8252, -496, 0
8253, -107, 22
8254, -891, -6
8255, -1419, -22
8256, -825, 2
8257, -209, 34
8258, -1634, -4
8259, -2675, -19
8260, -2096, -2
8261, -207, 29
8262, -1736, -10
8263, -3662, -11
8264, -2721, 0
8265, -2492, 4
8266, -3344, 4
8267, -3639, -18
8268, -3307, 9
8269, -2229, 22
8270, -1842, 2
8271, -4774, -32
8272, -3431, -10
8273, -2600, 15
8274, -3634, -1
8275, -4260, -14
8276, -3605, 16
8277, -2381, 9
8278, -3337, -1
8279, -3440, -10
8280, -3066, -9
8281, -1197, 17
8282, -2296, -11
8283, -3304, -8
8284, -3847, 8
8285, -747, 10
8286, -2670, -2
8287, -2855, -10
8288, -2174, 1
8289, -1062, 13
8290, -2596, -7
8291, -2612, -38
8292, -1083, -6
8293, 837, 28
8294, -1400, 8
8295, -1311, -18
8296, -12, 0
8297, 698, 6
8298, -653, -12
8299, -690, -10
8300, 214, -4
8301, 829, 13
8302, 538, 16
8303, -851, -25
8304, 155, -2
8305, 2300, 13
8306, 882, -2
8307, -347, -12
8308, 562, -3
8309, 3050, 14
8310, 1223, -4
8311, 643, -18
8312, 789, -6
8313, 3073, 21
8314, 1177, 2
8315, 1360, -14
8316, 2848, -22
8317, 3822, 27
8318, 2560, -4
8319, 1517, -7
8320, 2207, 1
8321, 3608, 16
8322, 2613, -12
8323, 2142, -2
8324, 3303, 2
8325, 4367, 54
8326, 2439, -12
8327, 1812, -14
8328, 3212, 4
8329, 2969, 13
8330, 2579, -9
8331, 1147, -10
8332, 2478, 3
8333, 3759, 11
8334, 2356, 4
8335, 701, -20
8336, 2251, -7
8337, 2476, 24
8338, 2111, 0
8339, 1806, -21
8340, 2942, -8
8341, 2443, 29
8342, 814, -1
8343, 247, -12
8344, 1164, -12
8345, 1356, 20
8346, 1165, -12
8347, -1620, -13
8348, 253, 8
8349, 835, 21
8350, 307, 0
8351, -1621, -18
8352, -180, -8
8353, 586, 26
8354, -1087, -4
8355, -2516, -12
8356, -1279, 5
8357, -207, 21
8358, -2023, -8
8359, -3299, -17
8360, -2132, 6
8361, -1329, 5
8362, -2621, 1
8363, -3912, -22
8364, -1374, 3
8365, -1725, 48
8366, -2001, 3
8367, -4812, -24
8368, -3225, 0
8369, -1417, 3
8370, -2638, -2
8371, -4240, -6
8372, -3079, 14
8373, -1288, 18
8374, -3628, -12
8375, -3757, -16
8376, -2324, 4
8377, -1031, 11
8378, -2473, 24
8379, -3015, -29
8380, -3097, 3
8381, -2156, 13
8382, -2375, 6
8383, -4411, -22
8384, -2159, 3
8385, -1594, 18
8386, -3259, -8
8387, -3758, -22
8388, -680, 2
8389, -876, 23
8390, -2026, -2
8391, -3375, -19
8392, -522, 1
8393, 496, 15
8394, -705, -5
8395, -2348, -24
8396, -1020, 16
8397, -318, 12
8398, -927, 9
8399, -1058, -33
8400, 472, -6
8401, 2328, 24
8402, 217, 6
8403, -758, -19
8404, 1047, -2
8405, 2579, 25
8406, 1490, -14
8407, 490, -18
8408, 1486, 2
8409, 2903, 21
8410, 870, -1
8411, 1304, -9
8412, 1982, -8
8413, 2700, 8
8414, 2186, 7
8415, 279, -24
8416, 2593, 11
8417, 4422, 18
8418, 2377, -22
8419, 1851, -23
8420, 2754, 21
8421, 4420, 13
8422, 2647, -9
8423, 2092, -33
8424, 3375, 20
8425, 3784, 25
8426, 3162, 10
8427, 2379, -21
8428, 3661, -2
8429, 3989, 7
8430, 2693, -6
8431, 1524, -26
8432, 3280, 6
8433, 3520, 60
8434, 3707, -8
8435, 2810, -27
8436, 1301, -2
8437, 2834, 19
8438, 2490, 1
8439, 1544, -16
8440, 2205, -1
8441, 2417, 20
8442, 1636, -12
8443, 997, -7
8444, 252, 3
8445, 3483, 12
8446, 1315, 4
8447, -416, -31
8448, 174, 3
8449, 1325, 29
8450, -446, -6
8451, -1134, -16
8452, 546, -4
8453, 526, 21
8454, -915, -7
8455, -1638, -16
8456, -1402, 3
8457, -347, 10
8458, -1177, 0
8459, -2590, -12
8460, -998, 8
8461, -1709, 13
8462, -1488, -7
8463, -3725, -25
8464, -2174, 4
8465, -1634, 8
8466, -1963, 13
8467, -3481, 1
8468, -3228, -20
8469, -1594, 6
8470, -2216, 6
8471, -3214, -18
8472, -2329, 3
8473, -2014, 16
8474, -2478, -2
8475, -4154, -10
8476, -2799, -19
8477, -2148, 34
8478, -2210, 4
8479, -2824, -19
8480, -2734, -6
8481, -1825, 16
8482, -1873, -9
8483, -3721, -16
8484, -2217, 13
8485, -808, 15
8486, -2417, -4
8487, -3377, -13
8488, -1813, -7
8489, -821, 12
8490, -1372, 2
8491, -2844, -17
8492, -1613, 11
8493, -6, 6
8494, -1536, 9
8495, -1765, -24
8496, 183, 2
8497, 30, 24
8498, 289, 8
8499, -1473, -32
8500, -173, -12
8501, 1619, 14
8502, 989, 4
8503, -522, -11
8504, 963, 4
8505, 2793, 10
8506, 957, 6
8507, 241, -22
8508, 1442, -1
8509, 1322, 8
8510, 2390, 4
8511, 1027, -5
8512, 2449, -10
8513, 3011, 8
8514, 2023, 6
8515, 1141, -23
8516, 3304, 0
8517, 2816, 4
8518, 3110, -4
8519, 1235, -20
8520, 3463, 6
8521, 4366, 16
8522, 2898, 5
8523, 2252, -24
8524, 2825, -4
8525, 3738, 36
8526, 2792, -8
8527, 2349, -30
8528, 3031, 13
8529, 4401, 7
8530, 2894, 8
8531, 1885, -24
8532, 2941, -7
8533, 3394, 36
8534, 1973, 5
8535, 2724, -21
8536, 2614, 0
8537, 2238, 26
8538, 2317, -4
8539, 1399, -17
8540, 2217, 0
8541, 2413, -4
8542, 985, 11
8543, -58, -13
8544, 1680, 7
8545, 2615, 13
8546, 1657, -10
8547, -1004, -20
8548, 91, 11
8549, 1193, 2
8550, 829, 6
8551, -929, -20
8552, -438, 8
8553, 148, 42
8554, -1850, -3
8555, -1863, -13
8556, -686, -4
8557, -442, 10
8558, -1492, -4
8559, -2720, -22
8560, -1792, 0
8561, -1147, 21
8562, -1877, -2
8563, -3559, -17
8564, -2533, 1
8565, -1978, 9
8566, -3034, -22
8567, -3601, 2
8568, -2544, 3
8569, -2432, -1
8570, -3107, 2
8571, -3866, -9
8572, -2883, 12
8573, -1987, 11
8574, -2857, -9
8575, -4874, -23
8576, -3253, 6
8577, -1603, 22
8578, -2341, 10
8579, -3196, -58
8580, -3125, -9
8581, -1202, 12
8582, -2957, 11
8583, -4132, -12
8584, -2817, 0
8585, -1205, 13
8586, -1605, -15
8587, -3906, -12
8588, -1720, 8
8589, 326, 14
8590, -1912, -1
8591, -3117, -18
8592, -1746, 0
8593, -1117, 13
8594, -1790, 5
8595, -1886, -18
8596, -444, 0
8597, 1177, 11
8598, 554, -4
8599, -1717, -24
8600, 883, 5
8601, 2183, 8
8602, 533, -2
8603, -307, -13
8604, 402, 3
8605, 1813, 17
8606, 1481, 3
8607, 294, -60
8608, 1320, -6
8609, 2033, 18
8610, 2289, 6
8611, -129, -8
8612, 2213, -7
8613, 2954, 23
8614, 3068, -8
8615, 1302, -24
8616, 1616, -5
8617, 2689, 18
8618, 2177, 8
8619, 1138, -30
8620, 1949, 4
8621, 4829, 33
8622, 3210, -2
8623, 1723, -21
8624, 3055, 0
8625, 4221, 8
8626, 4056, -6
8627, 2325, -13
8628, 3723, 3
8629, 3752, 22
8630, 2356, 6
8631, 2087, -34
8632, 2810, 4
8633, 3401, 44
8634, 2791, -8
8635, 1925, -18
8636, 2346, -7
8637, 2771, 15
8638, 2437, 8
8639, 749, -13
8640, 1837, 0
8641, 3047, 8
8642, 1473, 8
8643, 223, -32
8644, 836, 2
8645, 1519, 26
8646, 601, 15
8647, -634, -13
8648, -280, -14
8649, 1419, 9
8650, 336, 0
8651, -1677, -18
8652, -257, -9
8653, 236, 32
8654, -237, 3
8655, -2702, -24
8656, -861, -6
8657, -481, 11
8658, -2307, 9
8659, -3126, -17
8660, -1035, 7
8661, -1014, 10
8662, -1714, -10
8663, -2417, -12
8664, -2621, 1
8665, -1387, 12
8666, -2558, 3
8667, -3885, -9
8668, -2568, -4
8669, -2561, 6
8670, -3897, 3
8671, -3916, -21
8672, -3537, -1
8673, -2789, 21
8674, -2857, 0
8675, -4320, -15
8676, -2569, -2
8677, -1760, 13
8678, -3471, 1
8679, -3988, -30
8680, -2902, -8
8681, -1117, 20
8682, -2769, 5
8683, -2894, -24
8684, -2840, 1
