Index, Unfiltered_temps, Filtered_temps
7263, 3517, -28
7264, 3829, -33
7265, 1462, -37
7266, 3809, -112
7267, 2615, -43
7268, 1066, -45
7269, 3758, -92
7270, 1860, -47
7271, -90, -48
7272, 2487, -46
7273, 371, -124
7274, -500, -90
7275, 1652, -42
7276, -1319, -37
7277, -1294, -32
7278, 562, -26
7279, -2427, -20
7280, -1924, -13
7281, -872, -14
7282, -3801, -1
7283, -2713, 4
7284, -1696, 8
7285, -4224, 13
7286, -2648, 17
7287, -2318, 42
7288, -4903, 52
7289, -1965, 62
7290, -2677, 36
7291, -3748, 40
7292, -1502, 44
7293, -2299, 124
7294, -3180, 48
7295, -145, 48
7296, -2552, 48
7297, -1316, 47
7298, 757, 44
7299, -1466, 40
7300, 23, 38
7301, 1361, 68
7302, -875, 60
7303, 1663, 25
7304, 2142, 20
7305, 439, 14
7306, 3133, 9
7307, 2398, 3
7308, 1460, -3
7309, 4579, -8
7310, 2717, -14
7311, 2046, -20
7312, 4181, -25
7313, 1956, -31
7314, 2254, -36
7315, 4589, -41
7316, 1625, -44
7317, 1774, -47
7318, 3761, -49
7319, 819, -50
7320, 2007, -50
7321, 2895, -49
7322, -400, -47
7323, 2131, -45
7324, 1296, -42
7325, -1171, -38
7326, -412, -34
7327, -110, -60
7328, -2155, -25
7329, 13, -20
7330, -1746, -14
7331, -3090, -9
7332, -942, -4
7333, -2727, 2
7334, -3373, 7
7335, -1436, 13
7336, -4350, 19
7337, -3374, 25
7338, -1788, 30
7339, -4069, 36
7340, -2615, 40
7341, -1988, 44
7342, -3859, 46
7343, -1833, 47
7344, -1182, 47
7345, -3016, 46
7346, 127, 44
7347, -631, 42
7348, -2042, 41
7349, 815, 39
7350, 55, 69
7351, -1026, 35
7352, 2336, 32
7353, 867, 24
7354, 610, 23
7355, 2740, 34
7356, 1230, 22
7357, 2210, 4
7358, 3781, -2
7359, 1600, -9
7360, 3252, -14
7361, 4285, -19
7362, 1715, -24
7363, 3360, -28
7364, 3875, -33
7365, 1478, -37
7366, 3723, -40
7367, 3064, -44
7368, 1373, -94
7369, 2935, -49
7370, 1619, -50
7371, 512, -49
7372, 2926, -48
7373, 79, -45
7374, -258, -42
7375, 1607, -37
7376, -1084, -66
7377, -1347, -28
7378, 267, -22
7379, -2898, -17
7380, -1254, -12
7381, -792, -14
7382, -3473, -2
7383, -1626, 6
7384, -2013, 8
7385, -4301, 13
7386, -1841, 19
7387, -2292, 24
7388, -4180, 58
7389, -1939, 34
7390, -3060, 39
7391, -3763, 42
7392, -932, 45
7393, -2615, 47
7394, -2636, 48
7395, -1, 48
7396, -2463, 96
7397, -1272, 46
7398, 543, 44
7399, -1715, 42
7400, 218, 39
7401, 1703, 70
7402, -1436, 31
7403, 2204, 26
7404, 2511, 21
7405, 2, 16
7406, 2764, 10
7407, 3485, 4
7408, 1140, -3
7409, 4389, -9
7410, 2585, -30
7411, 1871, -20
7412, 4142, -24
7413, 2399, -28
7414, 2352, -32
7415, 4871, -35
7416, 2344, -76
7417, 1846, -41
7418, 3756, -44
7419, 861, -46
7420, 1877, -47
7421, 2834, -94
7422, -376, -92
7423, 1312, -43
7424, 1241, -40
7425, -1774, -36
7426, 192, -32
7427, -501, -28
7428, -2361, -23
7429, -230, -19
7430, -1780, -14
7431, -3447, -9
7432, -982, -4
7433, -3065, 2
7434, -3230, 8
7435, -1567, 14
7436, -3995, 20
7437, -3241, 52
7438, -1476, 32
7439, -4092, 36
7440, -3240, 40
7441, -1856, 42
7442, -3820, 44
7443, -1994, 46
7444, -1363, 94
7445, -3307, 47
7446, -740, 47
7447, -829, 47
7448, -1661, 46
7449, 1222, 43
7450, 527, 80
7451, -990, 36
7452, 2351, 31
7453, 954, 26
7454, 71, 20
7455, 3385, 13
7456, 1180, 7
7457, 2014, 1
7458, 4228, -5
7459, 1066, -11
7460, 2685, -17
7461, 4047, -22
7462, 1769, -54
7463, 2943, -31
7464, 4604, -70
7465, 988, -39
7466, 3309, -41
7467, 2188, -44
7468, 871, -45
7469, 3527, -47
7470, 2102, -94
7471, -39, -48
7472, 2500, -47
7473, -72, -46
7474, -769, -45
7475, 1805, -42
7476, -751, -74
7477, -753, -32
7478, 313, -26
7479, -1983, -19
7480, -1643, -13
7481, -1139, -12
7482, -3404, 0
7483, -2499, 6
7484, -2020, 11
7485, -3878, 16
7486, -2107, 20
7487, -2641, 25
7488, -4393, 29
7489, -1227, 33
7490, -2954, 37
7491, -4114, 40
7492, -1279, 43
7493, -3029, 44
7494, -2929, 45
7495, -286, 45
7496, -2538, 90
7497, -1615, 43
7498, 1255, 41
7499, -1538, 39
7500, -189, 35
7501, 1168, 30
7502, -768, 27
7503, 1231, 23
7504, 1597, 18
7505, 485, 14
7506, 3627, 9
7507, 2545, 5
7508, 808, 0
7509, 3971, -5
7510, 3249, -10
7511, 2044, -16
7512, 3573, -23
7513, 2720, -29
7514, 2001, -34
7515, 4385, -110
7516, 1367, -42
7517, 1799, -44
7518, 3794, -92
7519, 720, -46
7520, 2035, -46
7521, 2878, -46
7522, -260, -124
7523, 1478, -45
7524, 1018, -43
7525, -1607, -40
7526, 645, -36
7527, -170, -31
7528, -2002, -26
7529, -642, -20
7530, -2014, -14
7531, -2625, -9
7532, -1193, -4
7533, -3242, 1
7534, -3203, 5
7535, -1234, 10
7536, -4128, 16
7537, -3999, 44
7538, -1919, 28
7539, -3813, 34
7540, -3163, 39
7541, -1721, 42
7542, -4351, 45
7543, -2129, 46
7544, -1193, 46
7545, -3080, 45
7546, -705, 43
7547, 74, 42
7548, -2341, 120
7549, 1084, 38
7550, 301, 36
7551, -520, 66
7552, 2237, 30
7553, 1059, 26
7554, 405, 21
7555, 3328, 16
7556, 1094, 10
7557, 2089, 4
7558, 3694, -6
7559, 1660, -9
7560, 2631, -15
7561, 3513, -20
7562, 1318, -50
7563, 3443, -30
7564, 3493, -34
7565, 1623, -76
7566, 3573, -42
7567, 3090, -45
7568, 840, -47
7569, 3525, -49
7570, 1871, -50
7571, -472, -51
7572, 2280, -50
7573, -144, -48
7574, -599, -45
7575, 1194, -122
7576, -555, -72
7577, -888, -31
7578, 248, -50
7579, -2608, -18
7580, -1542, -12
7581, -1213, -6
7582, -3527, 0
7583, -1746, 12
7584, -1539, 24
7585, -4479, 34
7586, -2031, 22
7587, -2442, 26
7588, -4985, 30
7589, -1736, 34
7590, -3096, 36
7591, -4236, 38
7592, -1610, 40
7593, -2345, 41
7594, -2661, 42
7595, -312, 43
7596, -2058, 88
7597, -1224, 45
7598, 649, 44
7599, -1615, 42
7600, 96, 38
7601, 1665, 33
7602, -534, 28
7603, 1728, 44
7604, 2268, 32
7605, 427, 11
7606, 3275, 5
7607, 2561, 1
7608, 1556, -8
7609, 3610, -8
7610, 3317, -13
7611, 1930, -18
7612, 4606, -23
7613, 2666, -28
7614, 1732, -32
7615, 4055, -34
7616, 1376, -40
7617, 1913, -43
7618, 3564, -46
7619, 485, -48
7620, 2105, -50
7621, 3053, -50
7622, -412, -49
7623, 1054, -47
7624, 1639, -44
7625, -1620, -78
7626, 402, -34
7627, -44, -29
7628, -3201, -23
7629, -555, -17
7630, -1617, -12
7631, -3375, -7
7632, -927, -2
7633, -3384, 4
7634, -3502, 9
7635, -1847, 15
7636, -3903, 20
7637, -3959, 26
7638, -1516, 31
7639, -4681, 36
7640, -2985, 40
7641, -1520, 44
7642, -4158, 44
7643, -1992, 48
7644, -1287, 94
7645, -2608, 46
7646, -969, 44
7647, -396, 42
7648, -2655, 39
7649, 853, 96
7650, -189, 34
7651, -377, 64
7652, 2213, 29
7653, 603, 26
7654, 770, 21
7655, 3064, 16
7656, 1146, 10
7657, 1709, 3
7658, 3640, -4
7659, 1736, -11
7660, 2835, -18
7661, 4144, -23
7662, 1258, -28
7663, 3160, -66
7664, 3429, -37
7665, 1449, -82
7666, 3262, -44
7667, 2868, -47
7668, 477, -50
7669, 3422, -51
7670, 1978, -52
7671, -166, -51
7672, 2431, -49
7673, -106, -47
7674, -353, -43
7675, 2371, -39
7676, -885, -35
7677, -1138, -31
7678, 291, -26
7679, -2772, -21
7680, -1911, -15
7681, -1274, -10
7682, -4114, -4
7683, -2515, 3
7684, -2242, 9
7685, -3817, 30
7686, -2673, 20
7687, -2614, 25
7688, -4668, 29
7689, -2145, 34
7690, -2620, 37
7691, -4477, 39
7692, -1098, 41
7693, -2389, 43
7694, -2924, 44
7695, 119, 44
7696, -2677, 118
7697, -1778, 42
7698, 68, 40
7699, -1827, 74
7700, 507, 34
7701, 1486, 31
7702, -717, 27
7703, 1710, 23
7704, 2241, 19
7705, 505, 30
7706, 3270, 11
7707, 2495, 6
7708, 1454, 0
7709, 4179, -6
7710, 2750, -13
7711, 1622, -42
7712, 3552, -56
7713, 2770, -34
7714, 1982, -39
7715, 4107, -44
7716, 1525, -47
7717, 2230, -49
7718, 4075, -50
7719, 1152, -102
7720, 2147, -50
7721, 2669, -49
7722, 0, -47
7723, 972, -45
7724, 1203, -42
7725, -1844, -38
7726, 156, -35
7727, -477, -31
7728, -2727, -26
7729, -283, -22
7730, -1505, -17
7731, -3404, -12
7732, -1427, -6
7733, -3146, 1
7734, -4172, 8
7735, -678, 15
7736, -3188, 2
7737, -3137, 27
7738, -1612, 33
7739, -4306, 74
7740, -2852, 40
7741, -1201, 41
7742, -3750, 44
7743, -1673, 43
7744, -1066, 86
7745, -3245, 42
7746, -1331, 42
7747, -492, 42
7748, -1720, 42
7749, 1148, 42
7750, -370, 80
7751, -665, 37
7752, 2129, 33
7753, 250, 28
7754, 792, 22
7755, 3472, 15
7756, 1494, 7
7757, 2081, 0
7758, 3665, -14
7759, 1319, -13
7760, 2869, -19
7761, 4175, -24
7762, 1661, -29
7763, 3879, -33
7764, 3636, -36
7765, 919, -39
7766, 3972, -42
7767, 2783, -43
7768, 1010, -44
7769, 3450, -44
7770, 1786, -120
7771, 416, -44
7772, 2421, -43
7773, 424, -90
7774, -563, -40
7775, 1478, -38
7776, -1421, -34
7777, -1561, -30
7778, 765, -26
7779, -2582, -21
7780, -1289, -15
7781, -1313, -9
7782, -3714, -3
7783, -1989, 3
7784, -2111, 9
7785, -4513, 15
7786, -2679, 20
7787, -2300, 26
7788, -4838, 30
7789, -1362, 35
7790, -3141, 38
7791, -4119, 82
7792, -1221, 44
7793, -2842, 45
7794, -2924, 46
7795, -172, 46
7796, -2095, 44
7797, -1547, 45
7798, 1124, 86
7799, -1146, 41
7800, -177, 38
7801, 1731, 35
7802, -1089, 31
7803, 1801, 26
7804, 2304, 20
7805, 673, 14
7806, 2677, 8
7807, 2498, 2
7808, 1009, -4
7809, 3549, -9
7810, 2417, -14
7811, 1528, -40
7812, 4720, -25
7813, 2771, -30
7814, 2027, -35
7815, 4314, -39
7816, 2056, -126
7817, 1858, -47
7818, 3618, -49
7819, 800, -50
7820, 1882, -50
7821, 2116, -50
7822, -244, -48
7823, 1664, -46
7824, 1501, -43
7825, -1498, -39
7826, 317, -34
7827, -483, -29
7828, -2256, -24
7829, -908, -18
7830, -2592, -24
7831, -3179, -7
7832, -825, -1
7833, -3046, 5
7834, -3632, 10
7835, -1267, 15
7836, -3975, 20
7837, -3424, 24
7838, -1802, 27
7839, -3337, 31
7840, -3060, 34
7841, -1621, 37
7842, -3960, 40
7843, -1596, 46
7844, -839, 90
7845, -3313, 94
7846, -775, 47
7847, -1111, 46
7848, -2348, 44
7849, 1246, 40
7850, 174, 37
7851, -826, 66
7852, 2648, 28
7853, 1156, 56
7854, 458, 20
7855, 3619, 15
7856, 1170, 10
7857, 1632, 8
7858, 3566, -3
7859, 1872, -10
7860, 2892, -18
7861, 4600, -24
7862, 985, -30
7863, 3567, -102
7864, 4756, -76
7865, 1814, -41
7866, 4089, -43
7867, 2996, -44
7868, 587, -45
7869, 3153, -46
7870, 2124, -46
7871, 92, -45
7872, 2254, -44
7873, 197, -84
7874, -934, -40
7875, 1680, -38
7876, -1060, -38
7877, -1227, -31
7878, 163, -27
7879, -1984, -22
7880, -1976, -16
7881, -814, -9
7882, -3791, -2
7883, -2327, 5
7884, -1819, 12
7885, -4307, 19
7886, -1699, 24
7887, -2726, 28
7888, -4439, 31
7889, -1495, 34
7890, -2901, 36
7891, -3446, 39
7892, -1430, 42
7893, -2598, 45
7894, -3167, 48
7895, -792, 50
7896, -2062, 54
7897, -2452, 51
7898, 932, 49
7899, -1022, 90
7900, 216, 40
7901, 1721, 34
7902, -1122, 28
7903, 1317, 20
7904, 2162, 2
7905, 270, 11
7906, 3562, 6
7907, 2274, 2
7908, 1293, -3
7909, 3982, -8
7910, 3080, -13
7911, 1752, -19
7912, 4235, -24
7913, 2472, -30
7914, 2407, -35
7915, 3875, -39
7916, 1567, -43
7917, 1992, -90
7918, 4065, -92
7919, 833, -46
7920, 1724, -46
7921, 2203, -45
7922, 327, -44
7923, 1445, -126
7924, 919, -42
7925, -1714, -40
7926, 939, -74
7927, -557, -33
7928, -2303, -28
7929, -328, -22
7930, -1341, -16
7931, -2886, -18
7932, -673, -3
7933, -2842, 3
7934, -3015, 9
7935, -1327, 14
7936, -4126, 19
7937, -3129, 24
7938, -1295, 29
7939, -4349, 34
7940, -2760, 38
7941, -1271, 42
7942, -3693, 45
7943, -1897, 46
7944, -1230, 94
7945, -3576, 46
7946, -909, 90
7947, -811, 43
7948, -2304, 41
7949, 1192, 39
7950, -421, 37
7951, -1075, 68
7952, 2333, 30
7953, 1157, 52
7954, 822, 20
7955, 3376, 15
7956, 809, 9
7957, 1658, 2
7958, 3910, -8
7959, 1048, -9
7960, 2880, -14
7961, 4509, -18
7962, 1115, -22
7963, 3579, -28
7964, 4122, -30
7965, 1073, -34
7966, 3416, -38
7967, 3088, -41
7968, 1010, -44
7969, 4092, -45
7970, 1240, -60
7971, 131, -45
7972, 2431, -88
7973, 242, -84
7974, -143, -40
7975, 1306, -38
7976, -1285, -35
7977, -1263, -32
7978, 286, -29
7979, -2787, -24
7980, -2212, -18
7981, -733, -12
7982, -3256, -4
7983, -2201, 3
7984, -1247, 10
7985, -4676, 16
7986, -2141, 21
7987, -2079, 26
7988, -3886, 30
7989, -1565, 33
7990, -2982, 36
7991, -4067, 38
7992, -1358, 41
7993, -2779, 43
7994, -2875, 45
7995, -155, 46
7996, -1797, 46
7997, -1530, 46
7998, 562, 88
7999, -2106, 42
8000, 208, 38
8001, 1622, 34
8002, -609, 30
8003, 1612, 25
8004, 2141, 20
8005, -89, 14
8006, 2449, 8
8007, 2709, 2
8008, 1051, -4
8009, 3917, -11
8010, 2814, -16
8011, 1588, -22
8012, 4434, -27
8013, 2597, -31
8014, 1992, -34
8015, 4055, -37
8016, 1602, -39
8017, 1923, -41
8018, 3869, -43
8019, 1004, -88
8020, 1799, -45
8021, 2608, -45
8022, -272, -45
8023, 470, -44
8024, 1105, -42
8025, -1681, -39
8026, 190, -35
8027, 328, -30
8028, -2979, -25
8029, -205, -19
8030, -1960, -14
8031, -3335, -8
8032, -1019, -3
8033, -2791, 2
8034, -3644, 7
8035, -853, 12
8036, -3742, 17
8037, -3400, 22
8038, -1301, 26
8039, -4718, 62
8040, -2996, 35
8041, -1524, 39
8042, -4010, 42
8043, -2095, 44
8044, -1245, 45
8045, -3259, 45
8046, -413, 90
8047, -740, 44
8048, -1631, 42
8049, 977, 40
8050, -715, 37
8051, -826, 33
8052, 2747, 29
8053, 1000, 24
8054, -29, 18
8055, 3817, 12
8056, 902, 6
8057, 1992, 0
8058, 3672, -12
8059, 1916, -12
8060, 2446, -34
8061, 4021, -22
8062, 1706, -27
8063, 3561, -31
8064, 4335, -36
8065, 1112, -37
8066, 3358, -40
8067, 3189, -42
8068, 1128, -44
8069, 3176, -46
8070, 1974, -47
8071, 75, -48
8072, 1990, -48
8073, 320, -92
8074, -666, -44
8075, 1169, -41
8076, -1621, -36
8077, -685, -31
8078, -408, -25
8079, -2688, -20
8080, -1880, -14
8081, -747, -8
8082, -3554, -2
8083, -2260, 4
8084, -2003, 9
8085, -4659, 15
8086, -2064, 40
8087, -2756, 25
8088, -4166, 30
8089, -1297, 34
8090, -2438, 37
8091, -4004, 80
8092, -722, 86
8093, -2377, 45
8094, -2982, 46
8095, -945, 47
8096, -2491, 47
8097, -1688, 44
8098, 972, 45
8099, -1293, 42
8100, 282, 39
8101, 1731, 34
8102, -930, 29
8103, 1374, 23
8104, 2047, 2
8105, 446, 22
8106, 3022, 5
8107, 2596, -1
8108, 1336, -7
8109, 4101, -12
8110, 2837, -17
8111, 1593, -22
8112, 3999, -27
8113, 3072, -31
8114, 2308, -72
8115, 4199, -40
8116, 2080, -44
8117, 1710, -46
8118, 3582, -47
8119, 1014, -47
8120, 2386, -92
8121, 2890, -92
8122, -39, -42
8123, 1303, -40
8124, 1232, -38
8125, -1490, -37
8126, 239, -34
8127, -441, -31
8128, -2825, -27
8129, 410, -21
8130, -1317, -15
8131, -3490, -9
8132, -1031, -2
8133, -3244, 4
8134, -3040, 9
8135, -2027, 14
8136, -3958, 19
8137, -3496, 24
8138, -1361, 28
8139, -4017, 33
8140, -2925, 37
8141, -1101, 41
8142, -3988, 44
8143, -2396, 46
8144, -1379, 46
8145, -3450, 47
8146, -638, 46
8147, -647, 45
8148, -2235, 43
8149, 187, 41
8150, -342, 39
8151, -146, 96
8152, 2117, 33
8153, 125, 28
8154, 609, 22
8155, 3126, 16
8156, 1103, 9
8157, 2113, 3
8158, 3621, -8
8159, 1281, -10
8160, 2882, -15
8161, 4538, -20
8162, 1613, -25
8163, 3162, -30
8164, 3937, -36
8165, 1919, -39
8166, 3430, -42
8167, 2527, -45
8168, 815, -47
8169, 3715, -48
8170, 1562, -48
8171, 208, -46
8172, 2614, -45
8173, 258, -86
8174, -720, -84
8175, 2235, -39
8176, -1562, -37
8177, -933, -33
8178, 472, -29
8179, -2745, -24
8180, -1864, -18
8181, -925, -12
8182, -3858, -5
8183, -2441, 1
8184, -2268, 7
8185, -4612, 13
8186, -2058, 36
8187, -2317, 46
8188, -4110, 56
8189, -1774, 32
8190, -2625, 36
8191, -3856, 40
8192, -1163, 43
8193, -2809, 45
8194, -3492, 47
8195, -632, 48
8196, -2191, 47
8197, -1531, 46
8198, 67, 44
8199, -1538, 41
8200, -387, 74
8201, 1605, 33
8202, -545, 29
8203, 1446, 24
8204, 2355, 19
8205, 863, 30
8206, 3271, 20
8207, 3420, 5
8208, 1337, -2
8209, 3956, -7
8210, 2791, -13
8211, 1477, -20
8212, 4478, -22
8213, 2809, -66
8214, 2073, -76
8215, 4678, -43
8216, 1775, -45
8217, 2347, -47
8218, 3548, -47
8219, 892, -47
8220, 1729, -92
8221, 2764, -45
8222, -454, -92
8223, 1036, -43
8224, 848, -41
8225, -1654, -39
8226, 457, -74
8227, -367, -34
8228, -2245, -30
8229, -72, -25
8230, -1790, -19
8231, -2594, -13
8232, -1620, -6
8233, -3636, 1
8234, -3352, 8
8235, -1439, 16
8236, -3676, 23
8237, -3299, 29
8238, -1813, 34
8239, -4244, 39
8240, -2875, 84
8241, -1524, 88
8242, -3796, 45
8243, -1254, 46
8244, -1155, 46
8245, -3423, 47
8246, -617, 94
8247, -610, 46
8248, -2057, 45
8249, 735, 43
8250, 224, 39
8251, 152, 35
8252, 2011, 29
8253, 842, 23
8254, 244, 17
8255, 2884, 11
8256, 1387, 5
8257, 1932, 0
8258, 4092, -5
8259, 1568, -9
8260, 2908, -14
8261, 3840, -19
8262, 1638, -25
8263, 3784, -30
8264, 4186, -35
8265, 1481, -40
8266, 3889, -88
8267, 2899, -46
8268, 755, -96
8269, 3507, -48
8270, 1531, -48
8271, 34, -47
8272, 2488, -45
8273, 20, -43
8274, -317, -40
8275, 1469, -37
8276, -1124, -34
8277, -609, -30
8278, 144, -25
8279, -2565, -19
8280, -1299, -13
8281, -532, -14
8282, -3451, -1
8283, -1873, 5
8284, -1463, 11
8285, -4546, 16
8286, -1603, 21
8287, -2284, 25
8288, -4492, 29
8289, -1529, 33
8290, -3200, 37
8291, -4124, 40
8292, -1301, 43
8293, -1927, 46
8294, -3367, 48
8295, -503, 49
8296, -2636, 49
8297, -1799, 48
8298, 700, 46
8299, -2087, 42
8300, 220, 38
8301, 1687, 33
8302, -632, 28
8303, 1408, 23
8304, 2361, 18
8305, 127, 13
8306, 3437, 8
8307, 2520, 6
8308, 1286, -2
8309, 3974, -7
8310, 2516, -12
8311, 1979, -17
8312, 4274, -21
8313, 2717, -26
8314, 1713, -30
8315, 4673, -34
8316, 2165, -38
8317, 1581, -41
8318, 4496, -43
8319, 967, -122
8320, 1544, -92
8321, 3038, -46
8322, -557, -46
8323, 1636, -44
8324, 1400, -42
8325, -1342, -40
8326, 23, -36
8327, 292, -64
8328, -2778, -28
8329, -330, -23
8330, -2009, -18
8331, -3273, -12
8332, -993, -2
8333, -3499, 1
8334, -3218, 8
8335, -1420, 14
8336, -3889, 20
8337, -3752, 26
8338, -1696, 30
8339, -3968, 102
8340, -3101, 38
8341, -1224, 41
8342, -3704, 43
8343, -1623, 44
8344, -1176, 46
8345, -3199, 46
8346, -682, 92
8347, -539, 92
8348, -2357, 90
8349, 992, 42
8350, 387, 40
8351, -800, 36
8352, 2277, 32
8353, 707, 27
8354, 1107, 22
8355, 2881, 16
8356, 836, 10
8357, 2032, 4
8358, 3819, -3
8359, 744, -9
8360, 3513, -16
8361, 3642, -42
8362, 1828, -27
8363, 3912, -32
8364, 4005, -37
8365, 1390, -40
8366, 3698, -120
8367, 3355, -46
8368, 583, -48
8369, 3425, -48
8370, 1449, -48
8371, 92, -47
8372, 2532, -42
8373, 116, -43
8374, -523, -40
8375, 1413, -37
8376, -1111, -33
8377, -1478, -30
8378, 699, -25
8379, -2768, -20
8380, -1067, -28
8381, -873, -8
8382, -3595, -2
8383, -2435, 5
8384, -2007, 11
8385, -4472, 16
8386, -2171, 21
8387, -2382, 25
8388, -4418, 56
8389, -2177, 31
8390, -2978, 35
8391, -3945, 38
8392, -964, 41
8393, -2338, 122
8394, -3202, 47
8395, 193, 98
8396, -2426, 49
8397, -1357, 48
8398, 903, 46
8399, -1344, 46
8400, -251, 38
8401, 1277, 33
8402, -662, 56
8403, 1774, 22
8404, 2635, 17
8405, 410, 12
8406, 3289, 7
8407, 2892, 4
8408, 1472, -3
8409, 3766, -8
8410, 2858, -13
8411, 1623, -18
8412, 4938, -22
8413, 2648, -29
8414, 1708, -34
8415, 4063, -38
8416, 2309, -42
8417, 2054, -46
8418, 3648, -48
8419, 1077, -50
8420, 1910, -50
8421, 3057, -49
8422, -445, -94
8423, 1000, -92
8424, 1031, -41
8425, -1277, -37
8426, 883, -32
8427, 369, -56
8428, -1921, -23
8429, -456, -18
8430, -2604, -14
8431, -3541, -9
8432, -568, -4
8433, -2553, 4
8434, -3567, 16
8435, -1785, 15
8436, -4021, 21
8437, -3887, 27
8438, -1356, 33
8439, -4428, 37
8440, -3044, 41
8441, -1699, 43
8442, -3694, 45
8443, -1986, 46
8444, -460, 46
8445, -3152, 46
8446, -621, 46
8447, -112, 90
8448, -2168, 44
8449, 1059, 42
8450, 29, 39
8451, -858, 35
8452, 2234, 30
8453, 527, 20
8454, 421, 21
8455, 2990, 30
8456, 641, 10
8457, 1594, 5
8458, 3517, -1
8459, 1749, -7
8460, 2549, -13
8461, 3348, -19
8462, 1218, -25
8463, 3614, -62
8464, 3595, -35
8465, 1375, -40
8466, 3400, -43
8467, 3389, -92
8468, 1196, -48
8469, 3153, -100
8470, 1718, -50
8471, -350, -50
8472, 2830, -48
8473, 933, -45
8474, -741, -42
8475, 1247, -37
8476, -832, -32
8477, -1163, -27
8478, 741, -22
8479, -2237, -16
8480, -1987, -11
8481, -620, -7
8482, -3886, -2
8483, -2332, 6
8484, -1410, 8
8485, -3592, 13
8486, -1833, 17
8487, -2897, 21
8488, -4534, 52
8489, -2074, 29
8490, -3419, 32
8491, -4151, 35
8492, -1275, 38
8493, -2683, 40
8494, -2870, 84
8495, -46, 43
8496, -2585, 88
8497, -1449, 44
8498, 758, 43
8499, -1383, 41
8500, -227, 108
8501, 1406, 68
8502, -754, 30
8503, 1817, 25
8504, 2227, 20
8505, 574, 15
8506, 3168, 9
8507, 3028, 8
8508, 1458, -1
8509, 3680, -7
8510, 2362, -29
8511, 1204, -18
8512, 4259, -24
8513, 2608, -28
8514, 2339, -32
8515, 4760, -36
8516, 1810, -39
8517, 2092, -42
8518, 4360, -45
8519, 525, -47
8520, 1505, -49
8521, 2794, -100
8522, -387, -50
8523, 402, -48
8524, 1138, -45
8525, -1404, -41
8526, 648, -35
8527, -31, -28
8528, -2378, -48
8529, -637, -19
8530, -1570, -14
8531, -2642, -10
8532, -427, -4
8533, -2355, 4
8534, -3811, 8
8535, -1300, 15
8536, -3744, 44
8537, -3789, 27
8538, -1462, 32
8539, -4191, 36
8540, -3052, 36
8541, -1485, 40
8542, -3961, 41
8543, -1974, 42
8544, -1382, 43
8545, -2228, 45
8546, -528, 46
8547, -514, 126
8548, -1701, 92
8549, 889, 88
8550, 258, 80
8551, -591, 35
8552, 2378, 29
8553, 732, 23
8554, 91, 16
8555, 3576, 20
8556, 1170, 10
8557, 1894, 0
8558, 3518, -5
8559, 1491, -9
8560, 2442, -10
8561, 4173, -34
8562, 1271, -21
8563, 3276, -26
8564, 3830, -30
8565, 1564, -34
8566, 3081, -38
8567, 3134, -42
8568, 320, -45
8569, 3344, -48
8570, 2252, -98
8571, -18, -49
8572, 2582, -48
8573, 656, -46
8574, -48, -42
8575, 1566, -76
8576, -1473, -66
8577, -1316, -54
8578, 189, -22
8579, -2761, -16
8580, -2045, -10
8581, -803, -5
8582, -3816, 0
8583, -2550, 6
8584, -2114, 11
8585, -5043, 15
8586, -2031, 20
8587, -3205, 24
8588, -4158, 56
8589, -1582, 32
8590, -3343, 70
8591, -4024, 38
8592, -589, 41
8593, -2306, 43
8594, -2877, 120
8595, -682, 44
8596, -2085, 44
8597, -2042, 43
8598, 892, 41
8599, -1311, 39
8600, 176, 36
8601, 1775, 33
8602, -705, 30
8603, 1862, 26
8604, 2037, 44
8605, 193, 17
8606, 3035, 11
8607, 2929, 4
8608, 1265, -2
8609, 4237, -9
8610, 2848, -16
8611, 1444, -22
8612, 4519, -28
8613, 2174, -34
8614, 2244, -102
8615, 4815, -43
8616, 1538, -47
8617, 1867, -49
8618, 3571, -51
8619, 682, -51
8620, 1869, -50
8621, 2533, -49
8622, -512, -46
8623, 1294, -43
8624, 1515, -40
8625, -1527, -37
8626, 561, -33
8627, -274, -29
8628, -1922, -25
8629, -249, -20
8630, -2015, -30
8631, -3278, -9
8632, -826, -2
8633, -2702, 4
8634, -3052, 10
8635, -1490, 16
8636, -4057, 42
8637, -3277, 52
8638, -1240, 30
8639, -4234, 35
8640, -2418, 38
8641, -1340, 41
8642, -4045, 44
8643, -1780, 92
8644, -1229, 47
8645, -3428, 47
8646, -327, 46
8647, -450, 44
8648, -2879, 84
8649, 963, 78
8650, -382, 36
8651, -1132, 32
8652, 2227, 28
8653, 627, 23
8654, 1224, 22
8655, 3185, 14
8656, 798, 18
8657, 1583, 4
8658, 4214, -2
8659, 1904, -7
8660, 2421, -13
8661, 4303, -19
8662, 1907, -24
8663, 3615, -58
8664, 3636, -33
8665, 837, -37
8666, 3862, -40
8667, 2925, -43
8668, 727, -120
8669, 3752, -90
8670, 1894, -45
8671, 23, -90
8672, 2390, -44
8673, 267, -42
8674, -566, -40
8675, 1285, -37
8676, -1567, -34
8677, -1273, -31
8678, 407, -27
8679, -2098, -22
8680, -1743, -17
8681, -676, -12
8682, -3417, -6
8683, -2071, 1
8684, -1685, 14
8685, -4264, 13
8686, -1974, 19
8687, -2487, 25
8688, -3881, 28
8689, -1672, 35
8690, -2368, 38
8691, -3668, 41
8692, -1148, 44
8693, -2629, 45
